,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
443,1795,4,2.0,6.0,12.78,89.53,1,3,0.0,5,,,3.0,10,THETIS 1,,,,5.0,,,,,,1007.1,,,,28.6,,,,,,,,,,,,,,,,,,,,,258,29,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q3O,3,0,0,2,1,"(89, 12)",1,1.0,"CLOUDY,HAZY     ,SWELL,,,,,,,"
451,1795,4,3.0,6.0,12.35,89.49,1,3,0.0,5,,,3.0,10,THETIS 1,,,283.0,5.0,,,,,,1007.2,,,,28.1,,,,,,,,,,,,,,,,,,,,,258,29,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q3W,3,0,0,2,1,"(89, 12)",1,1.0,"CLOUDY,CLEAR     ,SWELL,,,,,,,"
456,1795,4,4.0,6.0,11.97,88.97,1,3,0.0,5,,,3.0,10,THETIS 1,,,,5.0,,,,,,1007.1,,,,28.5,,,,,,,,,,,,,,,,,,,,,258,18,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q46,3,0,0,2,1,"(88, 11)",1,1.0,"HAZY,CLEAR,HOT,SULTRY     ,SMOOTH WATER,,,,,,,"
460,1795,4,5.0,6.0,11.37,88.21,1,3,0.0,5,,,3.0,10,THETIS 1,,,317.0,5.0,6.7,,,,,1008.7,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,18,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q4G,3,0,0,2,1,"(88, 11)",1,1.0,"HAZY,FAIR,,,,,,,,"
463,1795,4,6.0,6.0,10.7,87.4,1,3,0.0,5,,,3.0,10,THETIS 1,,,272.0,5.0,2.6,,,,,1007.1,,,,28.3,,,,,,,,,,,,,,,,,,,,,258,7,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q4Q,3,0,0,2,1,"(87, 10)",1,1.0,"FAIR,HOT,SULTRY,,,,,,,,"
466,1795,4,7.0,6.0,10.59,86.56,1,3,0.0,5,,,3.0,10,THETIS 1,,,,5.0,,,,,,1006.1,,,,30.0,,,,,,,,,,,,,,,,,,,,,258,6,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q50,3,0,0,2,1,"(86, 10)",1,1.0,"HAZY,CLEAR,HOT,SULTRY     ,LARGE SWELL,,,,,,,"
470,1795,4,8.0,6.0,10.51,86.01,1,3,0.0,5,,,3.0,10,THETIS 1,,,69.0,5.0,,,,,,1006.1,,,,30.0,,,,,,,,,,,,,,,,,,,,,258,6,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q5A,3,0,0,2,1,"(86, 10)",1,1.0,"HAZY,THICK     ,SWELL,,,,,,,"
473,1795,4,9.0,6.0,10.66,85.29,1,3,0.0,5,,,3.0,10,THETIS 1,,,24.0,5.0,,,,,,1007.7,,,,30.6,,,,,,,,,,,,,,,,,,,,,258,5,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ3Q5K,3,0,0,2,1,"(85, 10)",1,1.0,"LIGHTNING,HOT,SULTRY     ,LARGE SWELL,,,,,,,"
478,1795,4,10.0,6.0,10.85,84.8,1,3,0.0,5,,,3.0,10,THETIS 1,,,69.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,4,248,148,5,0,,,,,,,,2.0,FF11FF,12AAAAAAAAAAAA,,,,CZ3Q5V,3,0,0,2,1,"(84, 10)",1,1.0,"SMALL RAIN,LIGHTNING,HAZY,LIGHT RAIN,,,,,,,,"
481,1795,4,11.0,6.0,10.35,84.09,1,3,0.0,5,,,3.0,10,THETIS 1,,,47.0,5.0,2.6,,,,,1007.5,,,,30.0,,,,,,,,,,,,,,,,,,,,,258,4,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q65,3,0,0,2,1,"(84, 10)",1,1.0,"LIGHTNING,CLOUDY,HAZY,VERY SULTRY,,,,,,,,"
485,1795,4,12.0,6.0,10.36,83.06,1,3,0.0,5,,,3.0,10,THETIS 1,,,69.0,5.0,6.7,,,,,1007.4,,,,30.6,,,,,,,,,,,,,,,,,,,,,258,3,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q6F,3,0,0,2,1,"(83, 10)",1,1.0,"LIGHTNING,CLOUDY,HOT,SULTRY     ,LONG SWELL,,,,,,,"
489,1795,4,13.0,7.0,10.9,82.03,1,3,0.0,5,,,3.0,10,THETIS 1,,,125.0,5.0,1.0,,,,,1006.0,,,,30.8,,,,,,,,,,,,,,,,,,,,,258,2,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q6O,3,0,0,2,1,"(82, 10)",1,1.0,"LIGHTNING,CLOUDY,HOT,SULTRY,,,,,,,,"
529,1795,4,30.0,7.0,10.32,82.23,1,3,0.0,6,,,,10,254,UK,,215.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,2,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,002ZEM,3,0,0,2,1,"(82, 10)",1,1.0,"    ,ENGLISH     ,SW, SBE, SWBS     ,MODERATE BREEZES     ,    ,    ,    ,CLOUDY    ,   "
533,1795,5,1.0,7.0,9.48,82.16,1,3,0.0,5,,,3.0,10,QUEEN 4,,,,,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3Q8H,3,0,0,2,1,"(82, 9)",1,1.0,"LIGHTNING,CLOUDY     ,ABATING SWELL,,,,,,,"
534,1795,5,1.0,7.0,9.45,82.3,1,3,0.0,5,,,3.0,10,THETIS 1,,,,5.0,,,,,,1005.8,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ3Q8I,3,0,0,2,1,"(82, 9)",1,1.0,"LIGHTNING,SQUALLY,CLOUDY,DARK,HAZY     ,SWELL GONE DOWN,,,,,,,"
537,1795,5,2.0,7.0,8.57,81.96,1,3,0.0,5,,,3.0,10,QUEEN 4,,,,,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3Q8M,3,0,0,2,1,"(81, 8)",1,1.0,"CLOUDY,HAZE     ,SWELL,,,,,,,"
538,1795,5,2.0,7.0,8.55,81.91,1,3,0.0,5,,,3.0,10,THETIS 1,,,215.0,5.0,2.6,,,,,1006.5,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q8O,3,0,0,2,1,"(81, 8)",1,1.0,"HAZY     ,SWELL,,,,,,,"
541,1795,5,3.0,7.0,8.64,81.61,1,3,0.0,5,,,3.0,10,THETIS 1,,,215.0,5.0,2.6,,,,,1006.7,,,,30.3,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ3Q8R,3,0,0,2,1,"(81, 8)",1,1.0,"SQUALLY,CLOUDY,FAIR,DARK,HARD SQUALL,,,,,,,,"
542,1795,5,3.0,7.0,8.63,81.45,1,3,0.0,5,,,3.0,10,QUEEN 4,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3Q8S,3,0,0,2,1,"(81, 8)",1,1.0,"SQUALLY,,,,,,,,"
543,1795,5,3.0,7.0,8.63,81.6,1,3,0.0,6,,,,10,254,UK,,249.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,81,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,002ZF4,3,0,0,2,1,"(81, 8)",1,1.0,"    ,ENGLISH     ,VARIABLE, E, WSW     ,LIGHT AIRS INCLINABLE TO CALM, THEN FRESH BREEZES     ,    ,    ,    ,   ,   "
544,1795,5,3.0,7.0,8.62,82.5,1,3,0.0,3,,,3.0,10,ROCKHAM 1,,,249.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3Q8T,3,0,0,2,1,"(82, 8)",1,1.0,"SQUALLY,CLEAR,,,,,,,,"
546,1795,5,4.0,7.0,8.57,81.22,1,3,0.0,6,,,,10,254,UK,,249.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,81,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,002ZF9,3,0,0,2,1,"(81, 8)",1,1.0,"    ,ENGLISH     ,SW, WSW     ,FRESH BREEZES     ,    ,    ,    ,CLEAR    ,   "
758,1795,6,10.0,6.0,19.63,88.55,1,3,0.0,5,,,3.0,10,LASCELLES,,,204.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,98,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QNS,3,0,0,2,1,"(88, 19)",1,1.0,"FAIR,,,,,,,,"
772,1795,6,12.0,6.0,18.07,87.2,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,283.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,87,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QP3,3,0,0,2,1,"(87, 18)",1,1.0,"THUNDER,LIGHTNING,HARD RAIN,SQUALLY,RAIN,CLOUDY,FAIR,GLOOMY,THREATNING,HEAVY RAIN,,,,,,,,"
779,1795,6,13.0,6.0,16.12,87.6,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,249.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,67,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QPQ,3,0,0,2,1,"(87, 16)",1,1.0,"CLOUDY,LIGHTNING,HAZY,GLOOMY     ,HEAVY SWELL,,,,,,,"
841,1795,6,22.0,6.0,9.2,91.47,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,216.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,91,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QW5,3,0,0,2,1,"(91, 9)",1,1.0,"CLOUDY,FLYING SQUALLS,SQUALLY,FAIR,,,,,,,,"
850,1795,6,23.0,6.0,18.83,87.62,1,3,0.0,5,,,3.0,10,LASCELLES,,,238.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,87,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QWW,3,0,0,2,1,"(87, 18)",1,1.0,"SQUALLY,CLOSE,,,,,,,,"
857,1795,6,24.0,6.0,18.78,87.32,1,3,0.0,5,,,3.0,10,LASCELLES,,,227.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,87,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QXO,3,0,0,2,1,"(87, 18)",1,1.0,"SQUALLY,FAIR     ,HEAVY SEA,,,,,,,"
863,1795,6,25.0,6.0,18.22,87.6,1,3,0.0,5,,,3.0,10,LASCELLES,,,227.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,87,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QYG,3,0,0,2,1,"(87, 18)",1,1.0,"CLOUDY,,,,,,,,"
868,1795,6,26.0,6.0,10.0,89.37,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,238.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,9,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3QZ9,3,0,0,2,1,"(89, 10)",1,1.0,"CLOUDY,GLOOMY,,,,,,,,"
899,1795,7,1.0,6.0,16.12,88.48,1,3,0.0,5,,,3.0,10,LASCELLES,,,272.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,68,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3R2Z,3,0,0,2,1,"(88, 16)",1,1.0,"CLOUDY,UNSETTLED,RAIN,HEAVY SQUALLS,,,,,,,,"
906,1795,7,2.0,6.0,14.9,88.88,1,3,0.0,5,,,3.0,10,LASCELLES,,,272.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,48,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3R3Q,3,0,0,2,1,"(88, 14)",1,1.0,"CLOUDY,RAIN,DARK,SMALL RAIN,RAIN,LIGHTNING,HARD SQUALLS,LOUD THUNDER,HEAVY RAIN,,,,,,,,"
919,1795,7,4.0,6.0,15.97,88.98,1,3,0.0,5,,,3.0,10,LASCELLES,,,227.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,58,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3R59,3,0,0,2,1,"(88, 15)",1,1.0,"SQUALLY,FAIR,HAZY,PLEASANT,,,,,,,,"
927,1795,7,5.0,6.0,16.55,88.03,1,3,0.0,5,,,3.0,10,LASCELLES,,,,5.0,,,,,,,,,,28.7,,,,,,,,,,,,,,,,,,,,,258,68,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3R61,3,0,0,2,1,"(88, 16)",1,1.0,"SQUALLY,FAIR,RAIN,SETTLED,,,,,,,,"
934,1795,7,6.0,6.0,17.78,86.53,1,3,0.0,5,,,3.0,10,LASCELLES,,,238.0,5.0,6.7,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,258,76,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3R6T,3,0,0,2,1,"(86, 17)",1,1.0,"FAIR     ,WATER DISCOLORED,,,,,,,"
942,1795,7,7.0,6.0,17.57,86.03,1,3,0.0,5,,,3.0,10,LASCELLES,,,227.0,5.0,9.3,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,76,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3R7M,3,0,0,2,1,"(86, 17)",1,1.0,"SQUALLY,FAIR,,,,,,,,"
981,1795,7,12.0,6.0,13.85,84.42,1,3,0.0,5,,,3.0,10,LASCELLES,,,,5.0,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,258,34,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3RBG,3,0,0,2,1,"(84, 13)",1,1.0,"SQUALLY,FAIR     ,CURRENT,,,,,,,"
989,1795,7,13.0,6.0,12.18,85.37,1,3,0.0,5,,,3.0,10,LASCELLES,,,238.0,5.0,9.3,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,25,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3RCA,3,0,0,2,1,"(85, 12)",1,1.0,"PLEASANT,FAIR     ,SWELL UP,,,,,,,"
997,1795,7,14.0,6.0,10.83,86.03,1,3,0.0,5,,,3.0,10,LASCELLES,,,216.0,5.0,2.6,,,,,,,,,28.7,,,,,,,,,,,,,,,,,,,,,258,6,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3RD4,3,0,0,2,1,"(86, 10)",1,1.0,"PLEASANT,CLEAR,CLOUDY     ,SWELL FALLEN,,,,,,,"
1005,1795,7,15.0,6.0,9.52,86.97,1,3,0.0,5,,,3.0,10,LASCELLES,,,,,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,96,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3RDY,3,0,0,2,1,"(86, 9)",1,1.0,"FAIR,PLEASANT,CLOUDY,SHOWERY,SQUALLY,RAIN,FLYING SHOWERS,LIGHTNING,THUNDER     ,SWELL FALLEN,,,,,,,"
1014,1795,7,16.0,6.0,9.25,86.53,1,3,0.0,5,,,3.0,10,LASCELLES,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,294,96,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3RET,3,0,0,2,1,"(86, 9)",1,1.0,"PLEASANT,FAIR,,,,,,,,"
1022,1795,7,17.0,6.0,9.9,85.32,1,3,0.0,5,,,3.0,10,LASCELLES,,,,5.0,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,294,95,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3RFN,3,0,0,2,1,"(85, 9)",1,1.0,"FAIR     ,SMOOTH SEA,,,,,,,"
1030,1795,7,18.0,6.0,10.13,84.73,1,3,0.0,5,,,3.0,10,LASCELLES,,,187.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,4,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3RGG,3,0,0,2,1,"(84, 10)",1,1.0,"CLOUDY,LIGHTNING,,,,,,,,"
1040,1795,7,19.0,6.0,10.45,83.65,1,3,0.0,5,,,3.0,10,LASCELLES,,,249.0,5.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,3,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3RH8,3,0,0,2,1,"(83, 10)",1,1.0,"CLOUDY,PLEASANT     ,SWELL,,,,,,,"
1050,1795,7,20.0,6.0,10.98,82.75,1,3,0.0,5,,,3.0,10,LASCELLES,,,237.0,5.0,6.7,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,258,2,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3RI0,3,0,0,2,1,"(82, 10)",1,1.0,"CLOUDY,FAIR,HARD SQUALL,LIGHTNING,THUNDER,RAIN,,,,,,,,"
1427,1795,8,29.0,6.0,8.05,84.1,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,306.0,5.0,2.6,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3S74,3,0,0,2,1,"(84, 8)",1,1.0,"HAZY,LIGHTNING,CLOUDY,SULTRY     ,SMOOTH,,,,,,,"
1428,1795,8,29.0,6.0,8.02,84.22,1,3,0.0,5,,,3.0,10,FRANCIS 2,,,,,,,,,,1015.3,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F1FF5F,17AAA11AAAAAAA,,,,CZ3S75,3,0,0,2,1,"(84, 8)",1,1.0,"FAIR,,,,,,,,"
1440,1795,8,30.0,6.0,8.57,83.72,1,3,0.0,5,,,3.0,10,FRANCIS 2,,,,,,,,,,1015.2,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,83,248,148,5,0,,,,,,,,2.0,F1FF5F,1AAAA11AAAAAAA,,,,CZ3S7N,3,0,0,2,1,"(83, 8)",1,1.0,"FAIR,HOT,SULTRY,,,,,,,,"
1441,1795,8,30.0,6.0,8.47,83.92,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,5.0,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,83,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ3S7O,3,0,0,2,1,"(83, 8)",1,1.0,"HAZY,CLOUDY,FAIR,HOT,SULTRY     ,SMOOTH,,,,,,,"
1442,1795,8,30.0,7.0,8.32,82.32,1,3,0.0,5,,,3.0,10,MINERVA 1,,,,5.0,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ3S7P,3,0,0,2,1,"(82, 8)",1,1.0,"FAIR,FINE,,,,,,,,"
1452,1795,8,31.0,6.0,10.33,83.03,1,3,0.0,5,,,3.0,10,FRANCIS 2,,,,,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,3,248,148,5,0,,,,,,,,2.0,F1FFCF,17AAA11AAAAAAA,,,,CZ3S87,3,0,0,2,1,"(83, 10)",1,1.0,"FAIR,,,,,,,,"
1453,1795,8,31.0,6.0,10.23,83.32,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,3,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3S88,3,0,0,2,1,"(83, 10)",1,1.0,"HAZY,CLOUDY,SULTRY     ,SMOOTH,,,,,,,"
1468,1795,9,1.0,7.0,11.78,82.37,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,258,12,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3S8U,3,0,0,2,1,"(82, 11)",1,1.0,"HAZY,FAIR,CLOUDY     ,SMOOTH,,,,,,,"
1486,1795,9,3.0,6.0,8.02,83.38,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,181.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,83,248,148,5,0,,,,,,,,2.0,FF11FF,12AAAAAAAAAAAA,,,,CZ3S9R,3,0,0,2,1,"(83, 8)",1,1.0,"FAIR,VARIABLE,GLOOMY     ,HEAVY SWELL,,,,,,,"
1492,1795,9,4.0,6.0,8.0,84.75,1,3,0.0,5,,,3.0,10,ROY ADM 1,,,216.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3SA4,3,0,0,2,1,"(84, 8)",1,1.0,"FAIR,CLOUDY,SULTRY,,,,,,,,"
1635,1795,9,22.0,6.0,18.08,87.07,1,3,0.0,5,,,3.0,10,FRANCIS 2,,,,,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,258,87,248,148,5,0,,,,,,,,2.0,F1FFCF,1AAAA11AAAAAAA,,,,CZ3SIB,3,0,0,2,1,"(87, 18)",1,1.0,"SQUALLY,HAZY,RAIN,CLOUDY,GLOOMY,SULTRY,,,,,,,,"
1715,1795,9,29.0,6.0,15.22,85.37,1,3,0.0,5,,,3.0,10,MINERVA 1,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,258,55,248,148,5,0,,,,,,,,2.0,F2FFFF,1AAAAA1AAAAAAA,,,,CZ3SLR,3,0,0,2,1,"(85, 15)",1,1.0,"SQUALLY,HEAVY RAIN,CLOUDY,RAIN,UNSETTLED,,,,,,,,"
1716,1795,9,29.0,6.0,14.98,85.3,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,5.0,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,258,45,248,148,5,0,,,,,,,,2.0,F171FF,11AAAA1AAAAAAA,,,,CZ3SLS,3,0,0,2,1,"(85, 14)",1,1.0,"HARD RAIN,SQUALLY,CLOUDY,SMALL RAIN,CONTINUAL RAIN     ,SMOOTH,,,,,,,"
1729,1795,9,30.0,6.0,15.15,86.9,1,3,0.0,5,,,3.0,10,MINERVA 1,,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,258,56,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3SMA,3,0,0,2,1,"(86, 15)",1,1.0,"CLOUDY,RAIN,UNSETTLED,,,,,,,,"
1730,1795,9,30.0,6.0,15.12,88.12,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,58,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3SMB,3,0,0,2,1,"(88, 15)",1,1.0,"CLOUDY,HARD RAIN,RAIN,SMALL RAIN,RAINY     ,SMOOTH,,,,,,,"
1742,1795,10,1.0,6.0,16.55,88.27,1,3,0.0,5,,,3.0,10,MINERVA 1,,,,,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,258,68,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3SMT,3,0,0,2,1,"(88, 16)",1,1.0,"CLOUDY,RAIN,UNSETTLED,,,,,,,,"
1743,1795,10,1.0,6.0,16.45,88.52,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,5.0,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,258,68,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3SMU,3,0,0,2,1,"(88, 16)",1,1.0,"HARD RAIN,CLOUDY,SMALL RAIN,CLEAR,DARK,CONTINUAL RAIN     ,SMOOTH,,,,,,,"
1753,1795,10,2.0,6.0,18.38,89.78,1,3,0.0,5,,,3.0,10,HLSBRGH 2,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,258,89,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3SNC,3,0,0,2,1,"(89, 18)",1,1.0,"HARD RAIN,CLOUDY,HAZY,DRIZZLING RAIN,,,,,,,,"
1754,1795,10,2.0,6.0,18.32,89.96,1,3,0.0,5,,,3.0,10,MINERVA 1,,,,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,258,89,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3SND,3,0,0,2,1,"(89, 18)",1,1.0,"SQUALLY,CLOUDY,,,,,,,,"
1844,1795,10,10.0,6.0,9.15,87.32,1,3,0.0,5,,,3.0,10,WOODCOT,,,227.0,5.0,9.3,,,,,1002.0,,,,28.1,,,,,,,,,,,,,,,,,,,,,294,97,248,148,5,0,,,,,,,,2.0,F1112F,11AAA11AAAAAAA,,,,CZ3SR9,3,0,0,2,1,"(87, 9)",1,1.0,"SQUALLY,RAIN,CLOUDY,FINE,,,,,,,,"
1845,1795,10,10.0,6.0,9.15,87.32,1,3,0.0,5,,,3.0,10,WOODCOT,,,227.0,5.0,9.3,,,,,1002.0,,,,28.1,,,,,,,,,,,,,,,,,,,,,294,97,248,148,5,0,,,,,,,,2.0,F1112F,11AAA11AAAAAAA,,,,CZ3SRA,3,0,0,2,1,"(87, 9)",1,1.0,"SQUALLY,RAIN,CLOUDY,,,,,,,,"
